Image,Detected_Classes,Class_Frequencies
img/54617.png,"['wine glass', 'person', 'sheep', 'dog', 'horse', 'cow', 'bear', 'cup', 'handbag', 'elephant', 'cell phone', 'bird', 'teddy bear', 'chair']","{'wine glass': 6, 'person': 42, 'sheep': 23, 'dog': 6, 'horse': 4, 'cow': 5, 'bear': 3, 'cup': 1, 'handbag': 2, 'elephant': 1, 'cell phone': 2, 'bird': 2, 'teddy bear': 1, 'chair': 2}"
img/30571.png,['person'],{'person': 1}
img/10396.png,"['potted plant', 'oven', 'toilet', 'train', 'microwave', 'clock', 'suitcase', 'truck']","{'potted plant': 1, 'oven': 5, 'toilet': 1, 'train': 1, 'microwave': 1, 'clock': 1, 'suitcase': 1, 'truck': 1}"
img/19587.png,"['person', 'cell phone', 'remote', 'hair drier', 'baseball bat', 'bottle']","{'person': 3, 'cell phone': 2, 'remote': 1, 'hair drier': 1, 'baseball bat': 1, 'bottle': 1}"
img/37620.png,['person'],{'person': 2}
img/68321.png,"['person', 'chair', 'couch']","{'person': 1, 'chair': 1, 'couch': 1}"
img/59384.png,['person'],{'person': 27}
img/64391.png,"['person', 'chair', 'motorcycle', 'toothbrush', 'bird', 'suitcase', 'couch', 'tv', 'tie']","{'person': 1, 'chair': 8, 'motorcycle': 1, 'toothbrush': 1, 'bird': 1, 'suitcase': 1, 'couch': 2, 'tv': 1, 'tie': 1}"
img/07915.png,['person'],{'person': 1}
img/89421.png,"['kite', 'umbrella']","{'kite': 1, 'umbrella': 1}"
img/24756.png,"['person', 'tie', 'cell phone', 'skateboard', 'handbag', 'scissors', 'chair', 'umbrella', 'backpack', 'knife', 'cup', 'snowboard']","{'person': 18, 'tie': 5, 'cell phone': 1, 'skateboard': 1, 'handbag': 5, 'scissors': 1, 'chair': 1, 'umbrella': 1, 'backpack': 1, 'knife': 1, 'cup': 1, 'snowboard': 1}"
img/10956.png,"['person', 'tie', 'bench', 'handbag', 'chair', 'suitcase']","{'person': 5, 'tie': 2, 'bench': 8, 'handbag': 3, 'chair': 1, 'suitcase': 1}"
img/78613.png,"['teddy bear', 'pizza', 'umbrella', 'potted plant', 'donut', 'bird', 'kite', 'cake']","{'teddy bear': 2, 'pizza': 1, 'umbrella': 1, 'potted plant': 1, 'donut': 1, 'bird': 1, 'kite': 1, 'cake': 1}"
img/14375.png,"['person', 'chair']","{'person': 1, 'chair': 1}"
img/81964.png,"['person', 'umbrella', 'handbag', 'chair', 'cell phone', 'cup']","{'person': 11, 'umbrella': 1, 'handbag': 3, 'chair': 1, 'cell phone': 1, 'cup': 1}"
img/40735.png,"['person', 'potted plant', 'bottle', 'sink', 'knife', 'cup', 'bowl', 'vase', 'spoon', 'scissors', 'chair', 'refrigerator']","{'person': 1, 'potted plant': 5, 'bottle': 11, 'sink': 5, 'knife': 34, 'cup': 4, 'bowl': 2, 'vase': 3, 'spoon': 2, 'scissors': 1, 'chair': 1, 'refrigerator': 1}"
img/39726.png,"['person', 'baseball glove', 'sports ball', 'stop sign']","{'person': 2, 'baseball glove': 1, 'sports ball': 1, 'stop sign': 1}"
img/96103.png,"['person', 'chair', 'cell phone', 'bottle', 'bench', 'keyboard', 'dog', 'remote', 'handbag', 'laptop', 'hair drier', 'backpack', 'clock']","{'person': 6, 'chair': 3, 'cell phone': 2, 'bottle': 1, 'bench': 2, 'keyboard': 3, 'dog': 1, 'remote': 1, 'handbag': 1, 'laptop': 1, 'hair drier': 1, 'backpack': 1, 'clock': 1}"
img/63097.png,"['person', 'book', 'bed', 'truck', 'tv', 'umbrella', 'car', 'bus']","{'person': 1, 'book': 2, 'bed': 1, 'truck': 1, 'tv': 1, 'umbrella': 1, 'car': 1, 'bus': 1}"
img/29483.png,"['person', 'horse', 'bird', 'backpack', 'baseball bat', 'baseball glove', 'handbag']","{'person': 25, 'horse': 10, 'bird': 2, 'backpack': 3, 'baseball bat': 2, 'baseball glove': 1, 'handbag': 2}"
img/48539.png,['person'],{'person': 1}
img/81309.png,"['person', 'handbag', 'baseball bat', 'frisbee', 'traffic light', 'book', 'car', 'bottle', 'tennis racket', 'baseball glove', 'kite', 'banana', 'backpack']","{'person': 34, 'handbag': 3, 'baseball bat': 3, 'frisbee': 1, 'traffic light': 1, 'book': 1, 'car': 2, 'bottle': 1, 'tennis racket': 1, 'baseball glove': 1, 'kite': 1, 'banana': 1, 'backpack': 1}"
img/41527.png,"['person', 'cell phone', 'umbrella', 'sports ball']","{'person': 42, 'cell phone': 1, 'umbrella': 1, 'sports ball': 1}"
img/89250.png,"['person', 'tie', 'handbag', 'bench', 'chair', 'tennis racket', 'backpack', 'skateboard']","{'person': 8, 'tie': 2, 'handbag': 3, 'bench': 6, 'chair': 1, 'tennis racket': 1, 'backpack': 1, 'skateboard': 1}"
img/98632.png,"['person', 'handbag', 'backpack', 'tie']","{'person': 3, 'handbag': 5, 'backpack': 1, 'tie': 1}"
img/29408.png,"['train', 'stop sign', 'traffic light', 'car']","{'train': 1, 'stop sign': 2, 'traffic light': 2, 'car': 2}"
img/38496.png,['person'],{'person': 1}
img/06195.png,"['person', 'refrigerator', 'oven', 'microwave', 'sink']","{'person': 5, 'refrigerator': 4, 'oven': 2, 'microwave': 3, 'sink': 1}"
img/79531.png,"['person', 'bird', 'surfboard', 'boat']","{'person': 4, 'bird': 1, 'surfboard': 1, 'boat': 1}"
img/52401.png,"['person', 'tie', 'scissors', 'toothbrush']","{'person': 5, 'tie': 2, 'scissors': 2, 'toothbrush': 1}"
img/45263.png,"['keyboard', 'remote']","{'keyboard': 1, 'remote': 1}"
img/98137.png,"['person', 'cup', 'tv', 'sink', 'dining table', 'pizza', 'laptop', 'sandwich', 'car', 'bowl', 'handbag', 'chair', 'cake', 'potted plant', 'backpack', 'cell phone', 'spoon', 'microwave', 'remote']","{'person': 11, 'cup': 7, 'tv': 1, 'sink': 12, 'dining table': 6, 'pizza': 3, 'laptop': 1, 'sandwich': 9, 'car': 1, 'bowl': 3, 'handbag': 1, 'chair': 8, 'cake': 3, 'potted plant': 2, 'backpack': 1, 'cell phone': 1, 'spoon': 1, 'microwave': 1, 'remote': 1}"
img/89307.png,"['person', 'cell phone', 'backpack', 'remote', 'tie', 'handbag', 'bed', 'scissors']","{'person': 12, 'cell phone': 4, 'backpack': 4, 'remote': 1, 'tie': 5, 'handbag': 7, 'bed': 2, 'scissors': 2}"
img/42958.png,['person'],{'person': 2}
img/39061.png,"['person', 'tie', 'backpack', 'handbag', 'bottle', 'cell phone', 'toothbrush', 'knife']","{'person': 25, 'tie': 5, 'backpack': 3, 'handbag': 7, 'bottle': 1, 'cell phone': 3, 'toothbrush': 1, 'knife': 1}"
img/23175.png,"['person', 'toothbrush', 'cell phone']","{'person': 4, 'toothbrush': 1, 'cell phone': 1}"
img/69370.png,"['person', 'chair', 'suitcase', 'handbag', 'car', 'bench', 'backpack', 'tie', 'motorcycle', 'tv', 'bicycle']","{'person': 26, 'chair': 7, 'suitcase': 3, 'handbag': 1, 'car': 4, 'bench': 1, 'backpack': 2, 'tie': 3, 'motorcycle': 2, 'tv': 1, 'bicycle': 2}"
img/57049.png,['bird'],{'bird': 2}
img/82469.png,"['person', 'tie', 'cell phone', 'handbag', 'bird']","{'person': 10, 'tie': 18, 'cell phone': 2, 'handbag': 1, 'bird': 1}"
img/25193.png,['person'],{'person': 1}
img/26197.png,"['clock', 'vase', 'bicycle', 'scissors', 'potted plant']","{'clock': 1, 'vase': 1, 'bicycle': 1, 'scissors': 1, 'potted plant': 1}"
img/96581.png,"['person', 'bed', 'toilet']","{'person': 3, 'bed': 1, 'toilet': 1}"
img/70164.png,"['cat', 'bed', 'couch']","{'cat': 2, 'bed': 1, 'couch': 1}"
img/53967.png,"['person', 'banana', 'bottle', 'apple', 'cup', 'tie', 'chair', 'elephant', 'handbag', 'vase', 'book']","{'person': 5, 'banana': 1, 'bottle': 4, 'apple': 2, 'cup': 2, 'tie': 1, 'chair': 1, 'elephant': 1, 'handbag': 1, 'vase': 1, 'book': 1}"
img/65297.png,"['person', 'tie']","{'person': 4, 'tie': 1}"
img/23694.png,"['person', 'cake', 'donut', 'clock']","{'person': 2, 'cake': 1, 'donut': 1, 'clock': 1}"
img/42351.png,"['person', 'donut']","{'person': 1, 'donut': 1}"
img/78206.png,"['fork', 'knife', 'dining table']","{'fork': 2, 'knife': 2, 'dining table': 1}"
img/89461.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/96710.png,"['person', 'donut', 'bed']","{'person': 2, 'donut': 1, 'bed': 1}"
img/40256.png,"['book', 'dining table', 'laptop', 'bed']","{'book': 1, 'dining table': 1, 'laptop': 1, 'bed': 1}"
img/05438.png,"['cake', 'donut', 'carrot', 'apple', 'hot dog', 'baseball bat', 'dining table']","{'cake': 4, 'donut': 4, 'carrot': 2, 'apple': 5, 'hot dog': 1, 'baseball bat': 1, 'dining table': 1}"
img/27861.png,"['person', 'tie', 'backpack']","{'person': 1, 'tie': 1, 'backpack': 1}"
img/10748.png,"['person', 'backpack', 'tie', 'cup', 'bowl', 'toilet', 'vase', 'handbag', 'chair', 'sink', 'couch', 'umbrella', 'bed']","{'person': 2, 'backpack': 3, 'tie': 1, 'cup': 1, 'bowl': 1, 'toilet': 1, 'vase': 1, 'handbag': 3, 'chair': 1, 'sink': 1, 'couch': 1, 'umbrella': 1, 'bed': 1}"
img/06752.png,"['person', 'handbag', 'suitcase', 'chair', 'tie']","{'person': 5, 'handbag': 4, 'suitcase': 1, 'chair': 1, 'tie': 3}"
img/65473.png,"['dog', 'sheep', 'horse', 'person', 'cow']","{'dog': 2, 'sheep': 2, 'horse': 2, 'person': 1, 'cow': 2}"
img/07658.png,"['person', 'chair', 'backpack', 'handbag', 'banana']","{'person': 53, 'chair': 1, 'backpack': 2, 'handbag': 1, 'banana': 1}"
img/06387.png,"['person', 'potted plant', 'chair', 'couch', 'bed', 'remote', 'handbag', 'cell phone', 'dining table', 'backpack']","{'person': 2, 'potted plant': 1, 'chair': 6, 'couch': 7, 'bed': 4, 'remote': 1, 'handbag': 2, 'cell phone': 2, 'dining table': 2, 'backpack': 2}"
img/82419.png,"['laptop', 'person', 'chair', 'dog', 'couch', 'book', 'vase', 'cup', 'bed', 'tv']","{'laptop': 1, 'person': 4, 'chair': 7, 'dog': 2, 'couch': 4, 'book': 1, 'vase': 1, 'cup': 1, 'bed': 1, 'tv': 1}"
img/81250.png,"['person', 'cell phone', 'couch', 'chair', 'bed', 'backpack', 'cake', 'handbag']","{'person': 2, 'cell phone': 5, 'couch': 2, 'chair': 3, 'bed': 3, 'backpack': 2, 'cake': 1, 'handbag': 3}"
img/07645.png,"['person', 'spoon', 'tv', 'toothbrush', 'chair']","{'person': 3, 'spoon': 2, 'tv': 1, 'toothbrush': 1, 'chair': 1}"
img/31590.png,"['person', 'tv', 'cup', 'chair', 'microwave', 'oven', 'remote', 'bench', 'skateboard', 'bottle', 'cell phone', 'sink', 'bus', 'handbag', 'suitcase', 'laptop', 'knife']","{'person': 4, 'tv': 2, 'cup': 2, 'chair': 5, 'microwave': 1, 'oven': 1, 'remote': 1, 'bench': 3, 'skateboard': 1, 'bottle': 2, 'cell phone': 1, 'sink': 1, 'bus': 1, 'handbag': 1, 'suitcase': 1, 'laptop': 1, 'knife': 1}"
img/16029.png,"['person', 'handbag', 'backpack', 'umbrella', 'bicycle', 'horse', 'chair', 'bench', 'motorcycle', 'baseball glove']","{'person': 4, 'handbag': 6, 'backpack': 3, 'umbrella': 1, 'bicycle': 1, 'horse': 1, 'chair': 2, 'bench': 1, 'motorcycle': 1, 'baseball glove': 1}"
img/01836.png,"['person', 'tie', 'chair', 'bench', 'cup']","{'person': 6, 'tie': 3, 'chair': 1, 'bench': 1, 'cup': 1}"
img/53476.png,['person'],{'person': 1}
img/39405.png,"['traffic light', 'clock', 'oven', 'sports ball', 'cell phone', 'microwave', 'tv', 'suitcase']","{'traffic light': 4, 'clock': 3, 'oven': 3, 'sports ball': 1, 'cell phone': 2, 'microwave': 1, 'tv': 1, 'suitcase': 1}"
img/64278.png,"['person', 'motorcycle', 'bicycle', 'scissors', 'knife', 'bench', 'spoon', 'backpack', 'skateboard']","{'person': 4, 'motorcycle': 5, 'bicycle': 7, 'scissors': 2, 'knife': 2, 'bench': 1, 'spoon': 2, 'backpack': 1, 'skateboard': 1}"
img/39425.png,['cow'],{'cow': 1}
img/13792.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/20781.png,"['person', 'horse', 'dog', 'sheep', 'tie', 'frisbee', 'elephant', 'teddy bear', 'baseball bat', 'bird', 'zebra']","{'person': 7, 'horse': 1, 'dog': 2, 'sheep': 1, 'tie': 1, 'frisbee': 1, 'elephant': 1, 'teddy bear': 1, 'baseball bat': 1, 'bird': 2, 'zebra': 1}"
img/76023.png,"['person', 'carrot', 'handbag', 'chair', 'oven', 'sink', 'mouse', 'parking meter', 'bottle', 'hair drier', 'backpack', 'bicycle', 'suitcase', 'tie']","{'person': 6, 'carrot': 2, 'handbag': 1, 'chair': 4, 'oven': 1, 'sink': 3, 'mouse': 1, 'parking meter': 1, 'bottle': 1, 'hair drier': 1, 'backpack': 4, 'bicycle': 1, 'suitcase': 1, 'tie': 1}"
img/97456.png,"['person', 'cup', 'clock', 'cell phone', 'train', 'tv', 'microwave', 'truck', 'car']","{'person': 5, 'cup': 1, 'clock': 1, 'cell phone': 4, 'train': 1, 'tv': 1, 'microwave': 1, 'truck': 1, 'car': 1}"
img/02649.png,"['person', 'bed']","{'person': 3, 'bed': 1}"
img/81395.png,"['person', 'carrot', 'handbag', 'parking meter', 'chair', 'oven', 'bottle', 'sink', 'backpack', 'bicycle', 'toilet', 'motorcycle', 'suitcase', 'cell phone', 'refrigerator']","{'person': 6, 'carrot': 2, 'handbag': 1, 'parking meter': 1, 'chair': 5, 'oven': 1, 'bottle': 1, 'sink': 3, 'backpack': 3, 'bicycle': 1, 'toilet': 3, 'motorcycle': 1, 'suitcase': 1, 'cell phone': 2, 'refrigerator': 1}"
img/60721.png,"['person', 'tie', 'couch', 'bench']","{'person': 3, 'tie': 3, 'couch': 1, 'bench': 1}"
img/87510.png,"['person', 'tie', 'bottle', 'backpack', 'handbag']","{'person': 30, 'tie': 10, 'bottle': 1, 'backpack': 1, 'handbag': 1}"
img/61274.png,"['person', 'car', 'parking meter', 'microwave', 'truck', 'boat', 'oven', 'train', 'bus', 'chair']","{'person': 4, 'car': 9, 'parking meter': 3, 'microwave': 1, 'truck': 2, 'boat': 1, 'oven': 1, 'train': 1, 'bus': 1, 'chair': 1}"
img/65078.png,['person'],{'person': 2}
img/36920.png,"['person', 'tie', 'spoon', 'umbrella', 'baseball bat', 'knife']","{'person': 7, 'tie': 2, 'spoon': 1, 'umbrella': 1, 'baseball bat': 1, 'knife': 1}"
img/09723.png,"['person', 'tie', 'scissors', 'cell phone']","{'person': 1, 'tie': 2, 'scissors': 1, 'cell phone': 1}"
img/76459.png,['person'],{'person': 2}
img/16529.png,"['person', 'scissors', 'sports ball', 'frisbee', 'hair drier', 'toothbrush', 'cell phone', 'bottle']","{'person': 3, 'scissors': 1, 'sports ball': 1, 'frisbee': 1, 'hair drier': 1, 'toothbrush': 1, 'cell phone': 1, 'bottle': 1}"
img/89107.png,"['person', 'potted plant', 'cell phone', 'book', 'vase', 'knife', 'cup']","{'person': 1, 'potted plant': 1, 'cell phone': 1, 'book': 1, 'vase': 1, 'knife': 1, 'cup': 1}"
img/42308.png,"['person', 'book', 'dining table', 'knife', 'chair', 'couch', 'umbrella', 'pizza']","{'person': 2, 'book': 70, 'dining table': 1, 'knife': 3, 'chair': 3, 'couch': 1, 'umbrella': 1, 'pizza': 1}"
img/19684.png,"['dog', 'bird', 'cat']","{'dog': 2, 'bird': 2, 'cat': 1}"
img/31627.png,['person'],{'person': 1}
img/56184.png,['person'],{'person': 1}
img/32965.png,"['person', 'chair', 'tie', 'handbag', 'bench', 'cup', 'backpack', 'suitcase']","{'person': 36, 'chair': 4, 'tie': 4, 'handbag': 5, 'bench': 1, 'cup': 1, 'backpack': 1, 'suitcase': 2}"
img/60185.png,"['person', 'potted plant', 'chair', 'vase', 'bottle']","{'person': 5, 'potted plant': 2, 'chair': 1, 'vase': 1, 'bottle': 1}"
img/92547.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/72450.png,"['boat', 'car', 'suitcase', 'donut', 'cake', 'train', 'bed']","{'boat': 6, 'car': 5, 'suitcase': 3, 'donut': 1, 'cake': 1, 'train': 1, 'bed': 1}"
img/48356.png,[],{}
img/84360.png,"['person', 'bench', 'cell phone', 'backpack', 'chair', 'knife']","{'person': 2, 'bench': 8, 'cell phone': 2, 'backpack': 2, 'chair': 2, 'knife': 1}"
img/27180.png,"['bird', 'zebra', 'baseball glove', 'person', 'elephant', 'horse', 'banana', 'teddy bear', 'dog']","{'bird': 3, 'zebra': 1, 'baseball glove': 2, 'person': 2, 'elephant': 1, 'horse': 1, 'banana': 1, 'teddy bear': 1, 'dog': 1}"
img/57280.png,"['person', 'potted plant', 'bottle', 'sink', 'cup', 'bowl', 'vase', 'knife', 'chair', 'spoon', 'scissors']","{'person': 1, 'potted plant': 4, 'bottle': 10, 'sink': 5, 'cup': 3, 'bowl': 2, 'vase': 3, 'knife': 21, 'chair': 1, 'spoon': 1, 'scissors': 1}"
img/20786.png,"['person', 'chair', 'spoon', 'cell phone', 'fork', 'dining table']","{'person': 22, 'chair': 20, 'spoon': 1, 'cell phone': 2, 'fork': 1, 'dining table': 1}"
img/15079.png,"['vase', 'bottle', 'cup', 'frisbee']","{'vase': 1, 'bottle': 1, 'cup': 1, 'frisbee': 1}"
img/47180.png,"['person', 'tie', 'toothbrush', 'handbag']","{'person': 3, 'tie': 6, 'toothbrush': 2, 'handbag': 1}"
img/09516.png,"['umbrella', 'airplane', 'stop sign', 'clock', 'mouse', 'car', 'person', 'toilet']","{'umbrella': 2, 'airplane': 1, 'stop sign': 1, 'clock': 1, 'mouse': 1, 'car': 1, 'person': 1, 'toilet': 1}"
img/31470.png,"['cake', 'wine glass', 'bottle', 'dining table', 'spoon', 'bowl', 'vase', 'cup', 'sink', 'scissors']","{'cake': 1, 'wine glass': 1, 'bottle': 1, 'dining table': 1, 'spoon': 1, 'bowl': 1, 'vase': 1, 'cup': 1, 'sink': 1, 'scissors': 1}"
img/94302.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 2, 'handbag': 1}"
img/24658.png,"['person', 'tie', 'bottle', 'bed', 'toothbrush', 'couch', 'handbag', 'bench', 'cell phone']","{'person': 56, 'tie': 3, 'bottle': 1, 'bed': 1, 'toothbrush': 3, 'couch': 1, 'handbag': 2, 'bench': 1, 'cell phone': 1}"
img/56790.png,"['person', 'car', 'boat', 'kite', 'traffic light', 'train', 'truck']","{'person': 4, 'car': 5, 'boat': 2, 'kite': 1, 'traffic light': 1, 'train': 1, 'truck': 1}"
img/42036.png,['person'],{'person': 1}
img/69487.png,"['person', 'tie', 'book', 'cell phone', 'mouse', 'dining table', 'scissors', 'remote', 'handbag', 'hair drier', 'laptop']","{'person': 2, 'tie': 3, 'book': 18, 'cell phone': 5, 'mouse': 3, 'dining table': 2, 'scissors': 1, 'remote': 3, 'handbag': 1, 'hair drier': 1, 'laptop': 1}"
img/05978.png,"['person', 'bicycle', 'car', 'motorcycle']","{'person': 4, 'bicycle': 3, 'car': 4, 'motorcycle': 1}"
img/23075.png,"['person', 'book', 'bench', 'chair', 'keyboard', 'cake', 'dining table', 'laptop', 'handbag', 'bed']","{'person': 20, 'book': 5, 'bench': 4, 'chair': 10, 'keyboard': 1, 'cake': 1, 'dining table': 7, 'laptop': 2, 'handbag': 1, 'bed': 1}"
img/94018.png,"['person', 'tie', 'handbag', 'potted plant', 'remote', 'cell phone', 'book']","{'person': 33, 'tie': 3, 'handbag': 2, 'potted plant': 1, 'remote': 2, 'cell phone': 1, 'book': 1}"
img/75820.png,"['person', 'cup', 'dining table', 'bowl', 'tv', 'mouse', 'keyboard', 'laptop', 'remote', 'sandwich', 'pizza', 'handbag', 'chair', 'fork', 'potted plant', 'cell phone', 'car', 'knife', 'vase', 'cake', 'spoon', 'wine glass', 'sink', 'bottle', 'backpack']","{'person': 11, 'cup': 9, 'dining table': 9, 'bowl': 3, 'tv': 1, 'mouse': 3, 'keyboard': 3, 'laptop': 1, 'remote': 2, 'sandwich': 4, 'pizza': 3, 'handbag': 2, 'chair': 8, 'fork': 5, 'potted plant': 2, 'cell phone': 2, 'car': 1, 'knife': 8, 'vase': 2, 'cake': 3, 'spoon': 4, 'wine glass': 1, 'sink': 2, 'bottle': 1, 'backpack': 1}"
img/40862.png,"['person', 'car']","{'person': 2, 'car': 1}"
img/97546.png,['airplane'],{'airplane': 1}
img/63908.png,"['person', 'cell phone']","{'person': 1, 'cell phone': 1}"
img/73841.png,"['person', 'dog', 'chair', 'bench']","{'person': 2, 'dog': 1, 'chair': 1, 'bench': 1}"
img/74031.png,"['person', 'cell phone']","{'person': 7, 'cell phone': 1}"
img/58467.png,"['person', 'tie', 'cell phone', 'book', 'handbag', 'cup', 'baseball glove']","{'person': 10, 'tie': 10, 'cell phone': 5, 'book': 2, 'handbag': 3, 'cup': 1, 'baseball glove': 1}"
img/40681.png,"['person', 'laptop', 'sink', 'bowl', 'toilet']","{'person': 3, 'laptop': 1, 'sink': 4, 'bowl': 1, 'toilet': 1}"
img/32789.png,"['apple', 'bird', 'chair', 'horse', 'sheep', 'dog', 'teddy bear', 'bear', 'cow', 'cat']","{'apple': 1, 'bird': 5, 'chair': 2, 'horse': 2, 'sheep': 4, 'dog': 2, 'teddy bear': 3, 'bear': 2, 'cow': 2, 'cat': 1}"
img/84759.png,"['person', 'bench', 'dog', 'chair', 'cell phone', 'backpack', 'knife']","{'person': 2, 'bench': 8, 'dog': 2, 'chair': 2, 'cell phone': 2, 'backpack': 2, 'knife': 1}"
img/41370.png,"['person', 'fork', 'tie']","{'person': 17, 'fork': 1, 'tie': 11}"
img/68039.png,"['dog', 'motorcycle', 'handbag', 'horse', 'backpack', 'baseball glove', 'teddy bear']","{'dog': 1, 'motorcycle': 2, 'handbag': 1, 'horse': 1, 'backpack': 1, 'baseball glove': 1, 'teddy bear': 1}"
img/90586.png,"['person', 'tie', 'cell phone', 'chair']","{'person': 1, 'tie': 1, 'cell phone': 1, 'chair': 1}"
img/85764.png,['person'],{'person': 3}
img/06927.png,"['person', 'tie']","{'person': 1, 'tie': 2}"
img/62490.png,['person'],{'person': 1}
img/82507.png,['person'],{'person': 1}
img/52710.png,"['person', 'bottle', 'suitcase', 'boat', 'car', 'truck', 'cat', 'surfboard', 'bench', 'cell phone', 'backpack', 'toothbrush', 'chair']","{'person': 4, 'bottle': 1, 'suitcase': 3, 'boat': 2, 'car': 4, 'truck': 1, 'cat': 1, 'surfboard': 1, 'bench': 1, 'cell phone': 1, 'backpack': 1, 'toothbrush': 1, 'chair': 1}"
img/37951.png,"['person', 'cell phone']","{'person': 6, 'cell phone': 2}"
img/28504.png,"['person', 'potted plant', 'bottle']","{'person': 4, 'potted plant': 1, 'bottle': 1}"
img/16827.png,[],{}
img/12678.png,['person'],{'person': 1}
img/19346.png,"['person', 'chair', 'tie', 'wine glass', 'dining table', 'bench']","{'person': 5, 'chair': 2, 'tie': 2, 'wine glass': 1, 'dining table': 1, 'bench': 1}"
img/16904.png,"['person', 'tie', 'car', 'chair', 'handbag', 'couch', 'truck', 'motorcycle']","{'person': 2, 'tie': 2, 'car': 4, 'chair': 5, 'handbag': 2, 'couch': 1, 'truck': 1, 'motorcycle': 1}"
img/97236.png,"['person', 'bed', 'dog', 'frisbee', 'sports ball', 'couch']","{'person': 5, 'bed': 4, 'dog': 2, 'frisbee': 2, 'sports ball': 1, 'couch': 2}"
img/96240.png,"['person', 'hot dog', 'banana', 'umbrella', 'bed', 'spoon', 'sandwich']","{'person': 10, 'hot dog': 7, 'banana': 1, 'umbrella': 1, 'bed': 1, 'spoon': 1, 'sandwich': 1}"
img/06231.png,"['person', 'bottle', 'teddy bear', 'tie', 'toothbrush']","{'person': 3, 'bottle': 1, 'teddy bear': 1, 'tie': 1, 'toothbrush': 1}"
img/16478.png,"['person', 'tie', 'clock', 'chair']","{'person': 7, 'tie': 1, 'clock': 1, 'chair': 1}"
img/09426.png,"['person', 'cell phone', 'potted plant', 'cup', 'vase', 'bench', 'chair', 'dining table', 'tv']","{'person': 1, 'cell phone': 1, 'potted plant': 8, 'cup': 2, 'vase': 2, 'bench': 5, 'chair': 7, 'dining table': 2, 'tv': 1}"
img/43127.png,"['person', 'handbag', 'backpack', 'tie']","{'person': 3, 'handbag': 2, 'backpack': 2, 'tie': 2}"
img/76913.png,"['person', 'tie']","{'person': 3, 'tie': 2}"
img/87923.png,"['cell phone', 'keyboard', 'person', 'tv', 'laptop', 'toothbrush', 'remote', 'book']","{'cell phone': 1, 'keyboard': 2, 'person': 6, 'tv': 2, 'laptop': 1, 'toothbrush': 1, 'remote': 1, 'book': 1}"
img/59031.png,"['person', 'car']","{'person': 2, 'car': 1}"
img/17539.png,"['person', 'bicycle', 'remote', 'backpack', 'cell phone', 'refrigerator', 'carrot']","{'person': 2, 'bicycle': 2, 'remote': 2, 'backpack': 1, 'cell phone': 1, 'refrigerator': 1, 'carrot': 1}"
img/92783.png,"['person', 'bicycle', 'dining table', 'tie', 'cell phone', 'backpack', 'chair', 'handbag']","{'person': 83, 'bicycle': 4, 'dining table': 4, 'tie': 1, 'cell phone': 1, 'backpack': 1, 'chair': 5, 'handbag': 1}"
img/86970.png,"['person', 'handbag', 'refrigerator', 'book', 'tv']","{'person': 1, 'handbag': 1, 'refrigerator': 2, 'book': 3, 'tv': 1}"
img/21903.png,"['person', 'handbag', 'kite', 'car', 'umbrella', 'backpack', 'suitcase']","{'person': 43, 'handbag': 3, 'kite': 5, 'car': 3, 'umbrella': 1, 'backpack': 3, 'suitcase': 1}"
img/51890.png,"['person', 'handbag', 'backpack', 'tie', 'parking meter', 'scissors', 'traffic light', 'knife']","{'person': 6, 'handbag': 3, 'backpack': 1, 'tie': 2, 'parking meter': 1, 'scissors': 1, 'traffic light': 1, 'knife': 1}"
img/34678.png,"['person', 'motorcycle', 'bicycle', 'chair', 'bench']","{'person': 1, 'motorcycle': 1, 'bicycle': 3, 'chair': 1, 'bench': 1}"
img/91740.png,"['toothbrush', 'bird', 'scissors', 'fork', 'tennis racket', 'vase', 'spoon', 'bottle', 'remote']","{'toothbrush': 5, 'bird': 3, 'scissors': 4, 'fork': 1, 'tennis racket': 1, 'vase': 1, 'spoon': 1, 'bottle': 3, 'remote': 1}"
img/76298.png,"['person', 'bottle', 'tie', 'chair', 'sink', 'dining table', 'cup', 'bowl', 'bench', 'wine glass']","{'person': 6, 'bottle': 1, 'tie': 2, 'chair': 5, 'sink': 1, 'dining table': 6, 'cup': 1, 'bowl': 2, 'bench': 4, 'wine glass': 1}"
img/96802.png,"['person', 'chair', 'bench']","{'person': 2, 'chair': 1, 'bench': 1}"
img/53942.png,"['person', 'chair', 'tie', 'bench', 'backpack', 'handbag', 'suitcase']","{'person': 35, 'chair': 7, 'tie': 3, 'bench': 1, 'backpack': 1, 'handbag': 1, 'suitcase': 1}"
img/38674.png,['person'],{'person': 1}
img/54098.png,"['person', 'tie']","{'person': 3, 'tie': 1}"
img/61304.png,"['person', 'cake', 'bowl', 'cup', 'bottle', 'chair', 'spoon', 'dining table', 'bed', 'couch', 'sports ball', 'apple', 'clock']","{'person': 2, 'cake': 2, 'bowl': 6, 'cup': 8, 'bottle': 3, 'chair': 3, 'spoon': 4, 'dining table': 2, 'bed': 3, 'couch': 2, 'sports ball': 2, 'apple': 1, 'clock': 1}"
